,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
1469,10122,05,06,11,13,26,02,07,"117,473,947",3,"6,514,505",11,"297,935","66,373,725",2010-10-18
1470,10121,21,22,31,32,34,02,12,"127,295,616",3,"6,682,917",41,"87,047","74,948,552",2010-10-16
1471,10120,08,10,18,34,35,06,10,"136,207,855",4,"6,028,453",34,"85,241","69,038,409",2010-10-13
1472,10119,05,13,14,23,26,02,03,"152,111,523",0,0,40,"72,655","67,852,382",2010-10-11
1473,10118,19,22,23,29,35,08,10,"137,943,639",2,"6,501,509",25,"99,336","76,404,009",2010-10-09
1474,10117,04,06,21,27,34,05,09,"145,087,752",1,"8,198,920",17,"117,176","62,632,305",2010-10-06
1475,10116,14,22,27,28,35,04,10,"145,289,370",0,0,25,"88,315","56,784,987",2010-10-04
1476,10115,05,07,10,15,32,03,08,"136,016,248",1,"8,826,809",11,"304,621","65,524,983",2010-10-02
1477,10114,03,07,22,25,35,03,11,"134,831,903",0,0,14,"229,281","63,838,591",2010-09-29
1478,10113,05,16,22,23,32,04,10,"120,731,074",1,"7,297,103",63,"21,448","63,320,398",2010-09-27
1479,10112,14,15,18,34,35,08,10,"122,285,420",0,0,34,"72,205","68,835,336",2010-09-25
1480,10111,03,06,13,14,29,01,02,"110,317,336",1,"10,000,000",14,"213,614","57,890,101",2010-09-22
1481,10110,21,29,30,33,35,07,11,"107,660,685",5,"5,000,000",127,"12,000","61,233,010",2010-09-20
1482,10109,01,02,08,11,25,10,12,"135,660,685",1,"10,000,000",20,"154,635","69,672,110",2010-09-18
1483,10108,01,10,13,19,34,09,12,"131,279,571",0,0,4,"892,118","62,114,953",2010-09-15
1484,10107,14,17,22,27,34,03,05,"115,890,519",0,0,8,"481,747","62,175,316",2010-09-13
1485,10106,05,27,28,29,34,09,12,"100,354,171",1,"8,059,291",49,"36,290","68,873,822",2010-09-11
1486,10105,05,17,26,27,35,08,09,"100,765,234",3,"6,164,276",31,"69,717","62,352,316",2010-09-08
1487,10104,14,25,30,32,33,01,11,"110,525,988",0,0,23,"110,553","60,416,556",2010-09-06
1488,10103,10,14,29,30,35,05,08,"99,498,286",1,"7,675,135",28,"93,864","67,247,961",2010-09-04
1489,10102,04,15,19,24,35,01,10,"101,077,959",1,"5,000,000",13,"236,724","58,562,191",2010-09-01
1490,10101,11,15,22,27,35,05,08,"91,341,852",1,"5,000,000",15,"199,570","58,593,813",2010-08-30
1491,10100,19,20,30,33,35,06,08,"83,319,869",3,"5,000,000",26,"114,588","64,495,368",2010-08-28
1492,10099,03,11,17,21,30,01,08,"85,858,323",0,0,21,"168,600","58,457,907",2010-08-25
1493,10098,02,03,12,13,25,01,07,"71,443,015",3,"5,000,000",21,"141,962","59,220,089",2010-08-23
1494,10097,09,17,21,28,29,02,08,"76,027,560",0,0,12,"191,350","64,370,716",2010-08-21
1495,10096,04,09,24,30,35,01,10,"66,555,735",2,"5,000,000",16,"167,960","58,771,688",2010-08-18
1496,10095,12,14,16,19,25,01,06,"64,588,531",0,0,12,"235,946","56,577,946",2010-08-16
1497,10094,20,32,33,34,35,06,07,"52,909,187",15,"5,000,000",161,"12,000","68,284,989",2010-08-14
1498,10093,02,04,09,28,29,05,08,"133,909,187",1,"10,000,000",15,"203,039","61,816,350",2010-08-11
1499,10092,02,15,29,30,34,02,12,"131,117,725",2,"6,115,262",44,"36,065","59,055,333",2010-08-09
1500,10091,06,10,23,26,31,05,07,"139,768,200",0,0,14,"272,479","66,214,621",2010-08-07
1501,10090,08,24,26,31,32,07,09,"124,236,856",0,0,24,"62,207","58,501,458",2010-08-04
1502,10089,04,10,13,18,23,08,10,"118,078,333",0,0,21,"115,956","57,414,129",2010-08-02
1503,10088,03,05,14,30,35,03,06,"108,164,091",0,0,20,"118,923","59,905,393",2010-07-31
1504,10087,01,12,20,21,24,02,08,"98,174,483",1,"5,000,000",29,"73,295","55,063,233",2010-07-28
1505,10086,01,02,12,19,35,05,07,"94,543,919",0,0,17,"148,062","53,608,302",2010-07-26
1506,10085,02,10,16,18,34,02,03,"83,772,375",0,0,12,"257,885","58,856,786",2010-07-24
1507,10084,03,13,14,22,26,02,05,"71,587,264",2,"5,000,000",11,"232,489","53,749,055",2010-07-21
1508,10083,07,11,21,22,35,04,07,"70,427,784",0,0,19,"126,432","52,191,517",2010-07-19
1509,10082,05,08,24,29,30,04,06,"59,997,130",1,"5,000,000",27,"76,811","59,031,323",2010-07-17
1510,10081,14,18,20,24,27,05,10,"58,837,329",2,"5,000,000",15,"185,402","53,790,383",2010-07-14
1511,10080,08,19,27,29,34,04,10,"57,991,262",3,"5,000,000",42,"13,323","51,730,394",2010-07-12
1512,10079,01,04,21,22,24,02,05,"73,622,943",1,"5,000,000",12,"309,554","57,860,042",2010-07-10
1513,10078,02,03,15,28,35,01,11,"64,693,013",3,"5,000,000",37,"80,283","52,509,206",2010-07-07
1514,10077,06,07,09,17,24,02,12,"68,192,388",0,0,3,"1,018,831","51,385,724",2010-07-05
1515,10076,09,12,16,19,35,02,12,"54,438,161",1,"5,000,000",7,"525,989","58,643,115",2010-07-03
1516,10075,10,12,17,23,27,05,07,"47,447,468",0,0,12,"246,391","53,735,820",2010-06-30
1517,10074,03,07,20,27,32,02,12,"35,805,486",0,0,21,"97,485","52,999,626",2010-06-28
1518,10073,04,09,11,30,32,01,11,"26,812,404",1,"5,000,000",13,"250,992","60,608,663",2010-06-26
1519,10072,05,10,17,23,25,03,10,"17,882,324",2,"5,000,000",18,"121,112","54,533,355",2010-06-23
1520,10071,07,12,26,30,32,02,07,"24,617,245",11,"5,000,000",66,"12,000","55,331,384",2010-06-21
1521,10070,05,14,23,25,28,11,12,"88,617,245",0,0,31,"68,468","61,210,368",2010-06-19
1522,10069,06,17,18,25,29,08,09,"79,271,311",2,"5,000,000",59,"15,892","53,568,152",2010-06-16
1523,10068,11,17,19,20,34,06,10,"85,182,926",0,0,12,"210,737","53,032,771",2010-06-14
1524,10067,01,11,19,30,32,03,10,"73,803,088",1,"5,000,000",78,"12,000","62,600,663",2010-06-12
1525,10066,15,21,22,24,27,01,06,"75,835,656",0,0,5,"662,614","56,677,441",2010-06-09
1526,10065,05,08,13,14,32,08,11,"60,429,879",0,0,34,"40,915","55,131,467",2010-06-07
1527,10064,07,10,12,20,21,06,09,"54,844,960",4,"5,000,000",16,"166,320","61,531,531",2010-06-05
1528,10063,07,14,16,30,31,03,06,"68,246,190",3,"5,000,000",15,"198,950","57,039,300",2010-06-02
1529,10062,06,07,18,30,31,07,08,"73,712,297",2,"5,000,000",36,"57,081","56,542,229",2010-05-31
1530,10061,05,12,14,17,22,05,07,"78,749,467",0,0,13,"239,910","62,194,144",2010-05-29
1531,10060,10,13,22,33,34,01,05,"65,434,443",0,0,6,"396,191","56,201,529",2010-05-26
1532,10059,06,10,14,25,34,01,03,"54,737,276",1,"5,000,000",6,"453,305","54,852,390",2010-05-24
1533,10058,06,15,17,19,30,01,12,"46,478,096",0,0,9,"436,453","62,359,762",2010-05-22
1534,10057,15,17,24,32,35,07,09,"30,765,762",0,0,14,"165,506","57,176,020",2010-05-19
1535,10056,05,09,23,25,30,09,12,"19,842,358",1,"5,000,000",27,"65,392","56,490,604",2010-05-17
1536,10055,13,14,17,27,32,02,10,"17,338,573",1,"5,000,000",18,"146,291","62,315,353",2010-05-15
1537,10054,12,25,29,30,33,10,11,"14,147,277",0,0,39,"40,850","55,496,523",2010-05-12
1538,10053,09,19,22,26,34,09,11,"7,621,421",7,"5,000,000",95,"12,000","55,150,582",2010-05-10
1539,10052,04,06,25,29,32,05,06,"42,621,421",0,0,14,"248,645","61,493,077",2010-05-08
1540,10051,06,10,20,24,32,06,10,"28,448,605",1,"5,000,000",19,"148,711","55,951,362",2010-05-05
1541,10050,07,08,15,30,35,05,10,"21,849,145",7,"5,000,000",29,"85,847","54,049,738",2010-05-03
1542,10049,01,25,29,31,33,04,10,"49,354,330",5,"5,000,000",17,"75,276","60,877,355",2010-05-01
1543,10048,02,03,10,12,25,03,09,"72,386,113",0,0,11,"170,022","58,735,417",2010-04-28
1544,10047,04,08,11,30,31,02,08,"64,225,019",1,"5,000,000",18,"96,524","56,875,743",2010-04-26
1545,10046,02,15,19,26,27,05,06,"61,840,857",1,"5,000,000",27,"83,289","62,764,147",2010-04-24
1546,10045,08,17,18,20,28,09,10,"57,470,828",0,0,19,"137,951","57,857,829",2010-04-21
1547,10044,06,21,24,28,30,02,07,"44,227,484",2,"5,000,000",10,"302,774","58,143,721",2010-04-19
1548,10043,05,08,10,33,35,02,10,"46,829,711",1,"5,000,000",16,"158,678","63,884,681",2010-04-17
1549,10042,01,05,19,34,35,06,07,"40,523,882",1,"5,000,000",38,"62,267","57,454,140",2010-04-14
1550,10041,16,22,28,29,34,04,12,"36,230,442",1,"5,000,000",41,"40,983","57,921,241",2010-04-12
1551,10040,13,20,26,31,35,02,11,"33,361,660",4,"5,000,000",38,"61,057","64,431,044",2010-04-10
1552,10039,07,19,26,28,32,01,08,"42,737,714",0,0,34,"65,559","56,831,012",2010-04-07
1553,10038,08,10,25,29,33,01,02,"33,493,844",1,"5,000,000",15,"185,621","54,567,749",2010-04-05
1554,10037,19,21,26,34,35,01,09,"25,964,395",1,"5,000,000",33,"70,901","61,763,460",2010-04-03
1555,10036,19,25,28,31,33,01,08,"21,392,744",1,"5,000,000",14,"207,341","55,969,409",2010-03-31
1556,10035,14,16,20,31,34,01,07,"13,641,244",1,"5,000,000",9,"304,346","53,908,713",2010-03-29
1557,10034,01,06,19,25,26,03,09,0,11,"1,989,778",21,"132,084","62,359,829",2010-03-27
1558,10033,12,19,28,29,30,05,08,"10,000,000",6,"4,016,973",79,"12,000","56,215,279",2010-03-24
1559,10032,13,16,23,24,33,07,11,"25,528,100",1,"5,000,000",14,"184,703","56,162,851",2010-03-22
1560,10031,05,13,16,17,35,06,08,"20,000,000",5,"4,011,638",9,"316,159","62,185,672",2010-03-20
1561,10030,10,12,19,32,35,02,07,"20,000,000",10,"1,971,731",54,"12,000","57,295,895",2010-03-17
1562,10029,21,22,33,34,35,03,04,"23,158,451",11,"5,000,000",370,"12,000","57,269,938",2010-03-15
1563,10028,01,02,07,20,35,01,03,"78,158,451",0,0,10,"359,260","66,147,851",2010-03-13
1564,10027,05,23,26,32,34,02,09,"63,069,499",5,"5,000,000",41,"12,000","57,838,370",2010-03-10
1565,10026,05,23,25,31,35,07,10,"86,090,953",1,"5,000,000",17,"165,009","56,646,358",2010-03-08
1566,10025,09,11,13,14,25,01,07,"82,829,054",4,"5,000,000",30,"104,563","63,920,913",2010-03-06
1567,10024,03,14,19,24,25,04,11,"89,654,080",4,"5,667,366",32,"49,990","58,426,025",2010-03-03
1568,10023,11,13,29,32,33,02,08,"105,649,877",3,"5,952,584",43,"39,363","56,897,252",2010-03-01
1569,10022,02,11,13,14,25,02,05,"116,363,243",0,0,16,"200,680","65,023,742",2010-02-27
1570,10021,11,20,23,24,25,07,09,"101,613,245",7,"5,422,655",29,"74,150","59,435,470",2010-02-24
1571,10020,08,18,26,32,33,01,06,"145,273,416",0,0,22,"107,558","55,310,141",2010-02-22
1572,10019,03,11,19,26,27,02,09,"135,673,799",1,"8,031,409",26,"107,069","59,288,005",2010-02-20
1573,10018,03,10,26,32,33,04,12,"136,398,415",0,0,20,"145,072","60,178,507",2010-02-10
1574,10017,13,21,23,27,34,09,12,"123,885,908",1,"9,381,541",24,"99,354","58,963,701",2010-02-08
1575,10016,10,12,20,23,32,04,10,"122,313,595",1,"10,000,000",17,"197,242","66,467,786",2010-02-06
1576,10015,03,10,14,18,28,08,10,"118,407,987",1,"9,000,457",22,"109,302","60,286,444",2010-02-03
1577,10014,18,19,30,33,35,02,04,"117,407,301",0,0,9,"341,428","59,887,023",2010-02-01
1578,10013,18,21,22,26,34,09,12,"105,115,884",0,0,21,"137,538","65,363,883",2010-01-30
1579,10012,20,24,30,31,33,05,12,"92,737,376",2,"5,000,000",30,"75,900","59,423,790",2010-01-27
1580,10011,02,03,11,27,32,08,11,"93,686,243",0,0,31,"86,801","58,954,872",2010-01-25
1581,10010,15,22,24,32,35,02,09,"80,080,060",3,"5,000,000",23,"98,422","64,021,576",2010-01-23
1582,10009,02,05,13,27,32,03,11,"84,598,107",1,"5,000,000",18,"167,305","59,047,555",2010-01-20
1583,10008,11,23,25,31,32,05,11,"76,422,792",1,"5,000,000",21,"117,901","59,727,873",2010-01-18
1584,10007,07,23,26,29,32,08,11,"71,607,483",4,"5,576,923",45,"45,047","66,968,023",2010-01-16
1585,10006,03,13,19,30,34,02,05,"89,093,591",1,"8,000,000",13,"259,934","60,820,884",2010-01-13
1586,10005,04,17,19,22,30,02,03,"79,667,245",1,"8,000,000",21,"146,636","60,174,031",2010-01-11
1587,10004,03,06,21,24,34,04,06,"71,469,926",1,"8,000,000",45,"55,470","67,089,619",2010-01-09
1588,10003,05,14,23,27,30,02,08,"65,611,514",1,"8,750,000",21,"164,367","59,587,916",2010-01-06
1589,10002,04,23,25,26,30,07,10,"59,188,235",0,0,8,"372,352","59,063,615",2010-01-04
1590,10001,02,06,07,12,27,02,08,"45,504,266",2,"9,500,000",33,"72,700","65,988,959",2010-01-02
1591,09153,21,22,30,32,34,03,07,"45,689,732",0,0,18,"186,275","61,921,485",2009-12-30
1592,09152,01,23,29,30,32,07,12,"32,697,004",0,0,9,"352,694","59,093,356",2009-12-28
1593,09151,03,08,14,30,31,04,09,"2,716,865",11,"5,468,750",102,"12,000","68,568,519",2009-12-26
1594,09150,04,11,18,25,34,05,07,"65,000,723",0,0,32,"82,821","62,649,989",2009-12-23
1595,09149,01,03,10,12,20,02,07,"52,825,988",2,"6,500,000",14,"142,617","60,846,169",2009-12-21
1596,09148,02,04,13,14,33,01,09,"54,696,815",1,"8,000,000",28,"85,699","67,488,906",2009-12-19
1597,09147,06,12,18,22,29,05,08,"48,191,714",2,"6,500,000",39,"32,480","60,438,195",2009-12-16
1598,09146,11,17,23,24,25,03,06,"52,710,568",1,"8,000,000",15,"209,498","61,477,563",2009-12-14
1599,09145,05,11,14,22,35,03,10,"43,098,036",1,"8,000,000",28,"97,270","68,557,416",2009-12-12
1600,09144,18,26,32,33,34,04,06,"36,571,512",3,"6,000,000",64,"12,222","61,978,220",2009-12-09
1601,09143,01,09,10,11,22,01,12,"48,445,532",1,"6,875,000",17,"176,427","62,884,100",2009-12-07
1602,09142,05,06,13,24,31,03,11,"44,007,409",9,"5,400,616",72,"15,911","70,853,469",2009-12-05
1603,09141,13,14,21,30,33,02,08,"103,935,745",1,"8,000,000",22,"106,970","62,765,789",2009-12-02
1604,09140,07,08,19,26,30,01,12,"98,666,575",1,"8,000,000",49,"47,859","62,128,703",2009-11-30
1605,09139,14,16,20,22,32,05,09,"92,503,373",1,"8,000,000",18,"223,248","69,724,233",2009-11-28
1606,09138,03,04,14,28,32,09,10,"80,927,196",3,"5,714,285",28,"95,998","66,057,007",2009-11-25
1607,09137,12,28,29,30,34,01,09,"90,767,377",2,"6,706,724",38,"23,720","64,726,488",2009-11-23
1608,09136,07,13,23,24,29,06,10,"101,611,149",2,"7,739,117",57,"26,476","70,354,666",2009-11-21
1609,09135,06,08,15,20,32,05,06,"107,893,793",1,"11,682,236",35,"57,355","63,316,973",2009-11-18
1610,09134,02,16,19,28,33,07,11,"107,370,438",2,"8,512,027",23,"103,180","60,197,804",2009-11-16
1611,09133,01,08,24,27,34,10,11,"111,334,356",1,"14,000,000",20,"158,361","69,788,002",2009-11-14
1612,09132,02,10,12,15,28,04,07,"106,963,054",1,"10,000,000",7,"530,001","62,748,807",2009-11-11
1613,09131,02,03,08,33,34,03,11,"98,050,516",0,0,28,"74,232","62,393,936",2009-11-09
1614,09130,09,14,25,32,34,02,08,"88,919,860",1,"8,000,000",10,"424,283","72,087,396",2009-11-07
1615,09129,02,10,18,32,33,03,08,"77,054,592",5,"5,967,741",46,"43,828","67,149,959",2009-11-04
1616,09128,06,21,28,32,34,04,07,"97,634,482",0,0,10,"250,198","62,083,219",2009-11-02
1617,09127,05,09,27,32,34,05,08,"87,126,140",4,"6,132,379",24,"125,819","77,984,435",2009-10-31
1618,09126,14,23,27,28,33,08,12,"102,312,718",0,0,17,"165,026","65,283,300",2009-10-28
1619,09125,08,20,23,29,31,02,11,"90,678,364",0,0,10,"337,839","63,479,997",2009-10-26
1620,09124,01,03,14,32,35,07,11,"76,489,108",0,0,17,"177,812","69,674,019",2009-10-24
1621,09123,10,21,28,29,32,06,10,"63,953,316",0,0,41,"41,195","62,130,621",2009-10-21
1622,09122,01,02,11,31,33,05,06,"56,878,026",2,"6,500,000",12,"258,290","60,514,755",2009-10-19
1623,09121,04,05,08,11,22,02,10,"54,673,809",8,"5,795,254",14,"291,839","73,567,264",2009-10-17
1624,09120,11,23,27,28,32,02,05,"107,904,920",0,0,19,"173,392","60,056,189",2009-10-14
1625,09119,03,12,22,23,28,04,12,"98,097,859",1,"5,000,000",9,"324,806","56,316,371",2009-10-12
1626,09118,10,17,18,21,34,05,11,"92,730,021",0,0,14,"239,502","62,050,346",2009-10-10
1627,09117,07,21,29,31,33,09,10,"82,939,167",2,"5,000,000",33,"27,843","47,209,745",2009-10-07
1628,09116,12,15,23,30,33,09,12,"93,319,627",2,"5,000,000",29,"84,622","45,459,651",2009-10-05
1629,09115,01,02,06,08,26,05,12,"95,879,579",0,0,4,"1,013,097","50,517,460",2009-10-03
1630,09114,02,08,25,29,33,03,07,"84,532,884",4,"5,487,268",15,"373,572","51,813,022",2009-09-30
1631,09113,03,04,10,18,27,06,08,"107,532,884",0,0,38,"85,492","51,363,174",2009-09-28
1632,09112,02,08,12,34,35,04,05,"106,317,667",0,0,20,"536,090","57,394,342",2009-09-26
1633,09111,04,11,13,19,35,10,12,"102,143,818",1,"8,774,361",13,"812,939","52,850,837",2009-09-23
1634,09110,22,28,30,31,34,07,09,"107,143,818",0,0,20,"284,138","51,636,412",2009-09-21
1635,09109,02,11,13,26,35,06,10,"104,931,600",1,"9,046,646",17,"643,784","57,166,799",2009-09-19
1636,09108,01,09,14,29,30,07,10,"109,931,600",0,0,37,"172,777","51,337,395",2009-09-16
1637,09107,11,12,33,34,35,01,10,"107,315,252",1,"7,344,588",38,"147,193","50,513,087",2009-09-14
1638,09106,11,21,22,25,34,06,09,"112,315,252",0,0,12,"812,805","55,692,618",2009-09-12
1639,09105,01,25,26,34,35,06,11,"108,309,281",0,0,26,"262,127","50,958,315",2009-09-09
1640,09104,15,25,29,32,33,10,11,"105,875,241",0,0,36,"136,035","49,507,325",2009-09-07
1641,09103,16,20,28,32,33,01,02,"103,776,415",0,0,21,"450,423","54,467,017",2009-09-05
1642,09102,11,13,29,32,35,10,12,"100,398,240",0,0,34,"37,067","48,859,582",2009-09-02
1643,09101,02,10,14,22,26,04,09,"96,558,044",1,"6,986,209",19,"252,790","47,809,382",2009-08-31
1644,09100,16,20,25,29,33,01,08,"101,558,044",0,0,15,"224,135","52,247,864",2009-08-29
1645,09099,03,09,21,23,33,06,10,"92,144,340",0,0,11,"274,102","48,169,676",2009-08-26
1646,09098,11,17,19,25,26,02,10,"82,781,006",4,"5,353,595",23,"185,192","48,520,631",2009-08-24
1647,09097,06,13,14,22,25,01,04,"108,781,006",0,0,19,"470,531","53,124,002",2009-08-22
1648,09096,07,12,28,32,33,01,03,"104,983,148",0,0,16,"152,532","48,423,174",2009-08-19
1649,09095,08,18,24,30,33,01,06,"96,868,423",2,"6,022,716",29,"197,490","48,364,617",2009-08-17
1650,09094,01,05,21,23,29,05,12,"106,868,423",0,0,11,"277,852","52,581,788",2009-08-15
1651,09093,07,09,22,30,33,09,11,"97,843,787",1,"5,641,679",44,"35,091","47,767,244",2009-08-12
1652,09092,10,21,22,27,29,08,12,"102,843,787",0,0,19,"115,829","45,632,991",2009-08-10
1653,09091,01,05,17,32,34,03,07,"95,708,687",1,"5,000,000",11,"287,238","51,108,194",2009-08-08
1654,09090,18,25,30,33,34,04,10,"91,379,188",2,"5,000,000",11,"171,998","46,981,058",2009-08-05
1655,09089,03,06,11,19,27,02,07,"95,503,725",1,"5,000,000",18,"126,376","46,949,691",2009-08-03
1656,09088,13,16,27,32,34,03,09,"93,709,743",2,"6,429,562",18,"404,320","53,086,069",2009-08-01
1657,09087,10,24,28,30,33,01,10,"103,709,743",0,0,13,"202,183","47,801,827",2009-07-29
1658,09086,01,02,07,26,29,10,12,"96,350,255",1,"8,369,481",12,"683,662","48,530,520",2009-07-27
1659,09085,06,13,27,33,34,09,12,"101,350,255",1,"6,281,762",32,"106,181","52,654,405",2009-07-25
1660,09084,05,09,19,26,35,02,10,"106,350,255",0,0,10,"317,589","46,704,489",2009-07-22
1661,09083,02,05,28,34,35,01,07,"96,924,199",0,0,13,"240,991","46,714,940",2009-07-20
1662,09082,05,11,26,29,32,08,11,"88,152,117",3,"5,594,117",95,"48,546","53,062,976",2009-07-18
1663,09081,02,15,20,25,33,03,06,"103,152,117",1,"7,373,857",26,"234,042","48,912,917",2009-07-15
1664,09080,07,16,19,29,35,02,11,"108,152,117",0,0,10,"575,753","47,474,266",2009-07-13
1665,09079,01,02,07,13,34,04,10,"105,602,353",0,0,3,"1,077,741","51,652,499",2009-07-11
1666,09078,11,23,26,31,34,05,11,"94,738,714",2,"5,000,000",4,"836,630","47,027,388",2009-07-08
1667,09077,07,20,28,32,34,06,08,"95,368,454",2,"5,000,000",26,"77,965","46,747,748",2009-07-06
1668,09076,03,09,11,18,24,04,05,"99,692,562",1,"5,000,000",21,"113,659","52,275,871",2009-07-04
1669,09075,01,07,11,32,33,09,11,"96,863,663",0,0,12,"224,909","45,529,833",2009-07-01
1670,09074,15,17,19,23,32,01,11,"88,928,864",0,0,4,"959,223","45,913,477",2009-06-29
1671,09073,01,10,19,21,30,01,04,"78,185,555",2,"5,000,000",38,"70,530","50,495,747",2009-06-27
1672,09072,23,26,29,32,33,05,10,"79,140,662",1,"5,000,000",40,"8,775","45,922,820",2009-06-24
1673,09071,04,20,29,30,33,02,11,"83,098,878",0,0,27,"85,911","45,019,753",2009-06-22
1674,09070,10,21,24,30,31,03,10,"76,603,975",1,"5,000,000",18,"92,128","49,441,977",2009-06-20
1675,09069,14,16,27,30,33,08,12,"76,341,617",1,"5,000,000",30,"85,823","46,288,776",2009-06-17
1676,09068,02,12,15,20,28,01,12,"73,988,274",0,0,7,"517,024","45,860,799",2009-06-15
1677,09067,03,06,25,28,32,02,05,"62,985,985",0,0,9,"272,097","50,223,305",2009-06-13
1678,09066,01,08,19,24,31,06,12,"53,386,371",1,"5,000,000",15,"174,611","45,835,410",2009-06-10
1679,09065,01,12,24,27,32,02,11,"50,172,633",0,0,20,"102,983","45,248,670",2009-06-08
1680,09064,06,10,11,17,34,11,12,"43,367,500",0,0,7,"566,068","50,207,791",2009-06-06
1681,09063,05,06,18,21,22,01,07,"32,272,565",0,0,31,"92,917","45,959,640",2009-06-03
1682,09062,04,22,23,29,31,05,11,"23,114,655",0,0,29,"58,422","45,578,124",2009-06-01
1683,09061,02,10,21,26,34,02,10,"18,272,611",1,"5,000,000",12,"235,409","49,154,757",2009-05-30
1684,09060,18,28,29,30,31,04,08,"13,780,887",2,"5,000,000",21,"53,998","46,270,476",2009-05-27
1685,09059,02,13,14,29,33,04,11,"20,333,605",4,"5,000,000",14,"109,201","43,071,746",2009-05-25
1686,09058,08,10,14,27,32,02,07,"35,319,074",0,0,8,"414,063","51,003,335",2009-05-23
1687,09057,06,15,22,27,30,02,09,"25,348,422",14,"5,000,000",91,"17,313","48,851,346",2009-05-20
1688,09056,04,13,17,32,35,03,06,"99,675,089",0,0,40,"44,614","47,573,881",2009-05-18
1689,09055,05,08,14,23,24,05,06,"94,528,324",0,0,15,"235,353","52,677,379",2009-05-16
1690,09054,02,12,19,29,30,07,12,"83,457,274",3,"5,696,396",48,"129,993","50,568,158",2009-05-13
1691,09053,05,09,24,31,33,05,06,"101,457,274",0,0,48,"35,679","46,770,636",2009-05-11
1692,09052,23,24,30,34,35,01,03,"96,062,600",1,"5,000,000",28,"88,871","52,182,712",2009-05-09
1693,09051,03,11,22,26,29,05,12,"93,348,517",0,0,14,"215,774","48,242,380",2009-05-06
1694,09050,05,15,28,32,33,08,09,"84,527,645",1,"5,000,000",28,"69,076","46,736,299",2009-05-04
1695,09049,05,16,28,29,34,11,12,"86,879,914",1,"5,000,000",9,"389,542","50,231,963",2009-05-02
1696,09048,05,06,22,25,27,11,12,"80,754,578",0,0,10,"276,036","47,916,383",2009-04-29
1697,09047,13,18,21,24,29,03,06,"72,561,808",0,0,8,"451,368","48,883,059",2009-04-27
1698,09046,01,09,24,34,35,04,09,"61,692,863",2,"5,000,000",33,"84,525","54,210,221",2009-04-25
1699,09045,01,09,14,24,35,06,09,"61,184,674",0,0,7,"441,668","50,114,289",2009-04-22
1700,09044,01,07,18,29,34,03,09,"51,785,973",1,"5,000,000",35,"18,710","48,504,299",2009-04-20
1701,09043,05,21,22,32,35,02,05,"54,669,480",1,"5,000,000",43,"60,136","54,703,400",2009-04-18
1702,09042,11,24,25,26,31,02,07,"55,024,866",2,"5,000,000",32,"34,388","50,135,357",2009-04-15
1703,09041,05,09,20,23,29,04,10,"64,481,431",0,0,16,"163,126","49,858,255",2009-04-13
1704,09040,03,16,30,32,33,01,10,"55,529,044",0,0,11,"315,517","55,451,075",2009-04-11
1705,09039,01,03,07,10,33,03,04,"45,281,025",1,"5,000,000",10,"265,033","49,756,688",2009-04-08
1706,09038,06,17,20,29,32,04,05,"45,414,837",1,"5,000,000",69,"9,467","46,810,312",2009-04-06
1707,09037,17,18,19,25,31,01,11,"48,490,237",0,0,15,"208,584","53,181,208",2009-04-04
1708,09036,02,12,26,31,33,09,10,"37,276,722",0,0,13,"214,663","48,851,036",2009-04-01
1709,09035,03,07,09,28,33,03,08,"28,381,047",1,"5,000,000",29,"37,040","47,372,251",2009-03-30
1710,09034,05,19,31,32,35,04,09,"30,000,000",14,"4,483,258",130,"3,000","53,016,496",2009-03-28
1711,09033,02,08,18,21,32,08,11,"65,455,579",0,0,19,"152,143","48,984,920",2009-03-25
1712,09032,04,12,20,26,29,06,10,"56,850,363",1,"5,000,000",26,"77,486","46,963,564",2009-03-23
1713,09031,07,11,19,21,22,01,11,"55,688,643",0,0,14,"270,076","53,083,824",2009-03-21
1714,09030,01,07,27,30,32,01,04,"44,647,908",0,0,9,"353,834","48,076,848",2009-03-18
1715,09029,03,04,13,17,24,04,11,"35,136,843",1,"5,000,000",8,"452,537","46,951,848",2009-03-16
1716,09028,06,20,30,32,35,09,11,0,11,"1,881,523",32,"22,180","54,417,733",2009-03-14
1717,09027,03,22,26,33,34,09,10,"19,652,034",0,0,7,"487,991","48,116,008",2009-03-11
1718,09026,24,30,31,32,34,10,12,"10,087,407",4,"5,000,000",28,"75,673","47,275,096",2009-03-09
1719,09025,03,17,22,23,33,04,10,"26,773,220",3,"5,000,000",9,"335,347","51,222,852",2009-03-07
1720,09024,29,31,32,33,35,10,11,"32,195,688",12,"5,000,000",674,"3,000","49,544,899",2009-03-04
1721,09023,15,17,21,27,33,07,11,"97,585,347",0,0,9,"410,040","48,760,441",2009-03-02
1722,09022,12,14,17,34,35,04,11,"87,252,331",0,0,14,"207,950","55,310,640",2009-02-28
1723,09021,01,15,31,32,34,03,08,"78,401,952",3,"5,000,000",26,"39,000","49,445,917",2009-02-25
1724,09020,05,16,18,32,35,02,11,"90,300,606",0,0,27,"97,186","48,090,233",2009-02-23
1725,09019,04,29,31,32,35,04,10,"81,647,109",2,"5,000,000",71,"20,189","53,504,263",2009-02-21
1726,09018,01,06,13,28,29,03,09,"90,497,720",2,"6,283,265",31,"211,361","47,980,946",2009-02-18
